image,MOS,set
fog474.png,47.1731,validation
fog475.png,47.1731,training
fog476.png,47.1731,training
fog477.png,47.1731,training
fog478.png,47.1731,training
fog479.png,47.1731,validation
fog480.png,47.1731,training
fog481.png,47.1731,validation
fog482.png,47.1731,training
fog483.png,47.1731,validation
fog484.png,47.1731,training
fog485.png,47.1731,training
fog486.png,47.1731,training
fog487.png,47.1731,training
fog488.png,47.1731,training
fog489.png,47.1731,training
fog490.png,47.1731,training
fog491.png,47.1731,training
fog492.png,47.1731,training
fog493.png,47.1731,training
fog494.png,47.1731,training
fog495.png,47.1731,training
fog496.png,47.1731,training
fog497.png,47.1731,training
fog498.png,47.1731,training
fog499.png,47.1731,training
fog500.png,47.1731,test
lowlight1.png,64.7407,validation
lowlight2.png,64.7407,training
lowlight3.png,64.7407,test
lowlight4.png,64.7407,training
lowlight5.png,64.7407,training
lowlight6.png,64.7407,training
lowlight7.png,64.7407,training
lowlight8.png,64.7407,training
lowlight9.png,64.7407,training
lowlight10.png,64.7407,training
lowlight11.png,64.7407,training
lowlight12.png,64.7407,training
lowlight13.png,64.7407,training
lowlight14.png,64.7407,training
lowlight15.png,64.7407,training
lowlight16.png,64.7407,validation
lowlight17.png,64.7407,training
lowlight18.png,64.7407,training
lowlight19.png,64.7407,training
lowlight20.png,64.7407,test
lowlight21.png,64.7407,training
lowlight22.png,64.7407,validation
lowlight23.png,64.7407,test
lowlight24.png,64.7407,training
lowlight25.png,64.7407,training
lowlight26.png,64.7407,training
lowlight27.png,64.7407,training
lowlight28.png,64.7407,training
lowlight29.png,64.7407,training
lowlight30.png,64.7407,validation
lowlight31.png,64.7407,training
lowlight32.png,64.7407,training
lowlight33.png,64.7407,training
lowlight34.png,64.7407,training
lowlight35.png,64.7407,training
lowlight36.png,64.7407,training
lowlight37.png,64.7407,training
lowlight38.png,64.7407,training
lowlight39.png,64.7407,training
lowlight40.png,64.7407,validation
lowlight41.png,64.7407,training
lowlight42.png,64.7407,training
lowlight43.png,64.7407,training
lowlight44.png,64.7407,validation
lowlight45.png,64.7407,training
lowlight46.png,64.7407,training
lowlight47.png,64.7407,test
lowlight48.png,64.7407,training
lowlight49.png,64.7407,training
lowlight50.png,64.7407,training
lowlight51.png,64.7407,test
lowlight52.png,64.7407,training
lowlight53.png,64.7407,training
lowlight54.png,64.7407,training
lowlight55.png,64.7407,training
lowlight56.png,64.7407,training
lowlight57.png,64.7407,training
lowlight58.png,64.7407,training
lowlight59.png,64.7407,training
lowlight60.png,64.7407,training
lowlight61.png,64.7407,validation
lowlight62.png,64.7407,training
lowlight63.png,64.7407,test
lowlight64.png,64.7407,training
lowlight65.png,64.7407,training
lowlight66.png,64.7407,training
lowlight67.png,64.7407,test
lowlight68.png,64.7407,training
lowlight69.png,64.7407,validation
lowlight70.png,64.7407,training
lowlight71.png,64.7407,training
lowlight72.png,64.7407,training
lowlight73.png,64.7407,training
lowlight74.png,64.7407,training
lowlight75.png,64.7407,test
lowlight76.png,64.7407,training
lowlight77.png,64.7407,training
lowlight78.png,64.7407,training
lowlight79.png,64.7407,training
lowlight80.png,64.7407,training
lowlight81.png,64.7407,training
lowlight82.png,64.7407,training
lowlight83.png,64.7407,training
lowlight84.png,64.7407,test
lowlight85.png,64.7407,training
lowlight86.png,64.7407,training
lowlight87.png,64.7407,test
lowlight88.png,64.7407,training
lowlight89.png,64.7407,test
lowlight90.png,64.7407,training
lowlight91.png,64.7407,training
lowlight92.png,64.7407,training
lowlight93.png,64.7407,training
lowlight94.png,64.7407,training
lowlight95.png,64.7407,training
lowlight96.png,64.7407,training
lowlight97.png,64.7407,training
lowlight98.png,64.7407,training
lowlight99.png,64.7407,training
lowlight100.png,64.7407,training
lowlight101.png,64.7407,training
lowlight102.png,64.7407,training
lowlight103.png,64.7407,training
lowlight104.png,64.7407,training
lowlight105.png,64.7407,training
lowlight106.png,64.7407,training
lowlight107.png,64.7407,validation
lowlight108.png,64.7407,training
lowlight109.png,64.7407,training
lowlight110.png,64.7407,training
lowlight111.png,64.7407,training
lowlight112.png,64.7407,training
lowlight113.png,64.7407,training
lowlight114.png,64.7407,training
lowlight115.png,64.7407,training
lowlight116.png,64.7407,training
lowlight117.png,64.7407,training
lowlight118.png,64.7407,training
lowlight119.png,64.7407,training
lowlight120.png,64.7407,training
lowlight121.png,64.7407,test
lowlight122.png,64.7407,training
lowlight123.png,64.7407,training
lowlight124.png,64.7407,training
lowlight125.png,64.7407,training
lowlight126.png,64.7407,training
lowlight127.png,64.7407,training
lowlight128.png,64.7407,training
lowlight129.png,64.7407,training
lowlight130.png,64.7407,training
lowlight131.png,64.7407,training
lowlight132.png,64.7407,training
lowlight133.png,64.7407,training
lowlight134.png,64.7407,training
lowlight135.png,64.7407,validation
lowlight136.png,64.7407,training
lowlight137.png,64.7407,training
lowlight138.png,64.7407,training
lowlight139.png,64.7407,training
lowlight140.png,64.7407,training
lowlight141.png,64.7407,test
lowlight142.png,64.7407,training
lowlight143.png,64.7407,training
lowlight144.png,64.7407,training
lowlight145.png,64.7407,training
lowlight146.png,64.7407,training
lowlight147.png,64.7407,validation
lowlight148.png,64.7407,training
lowlight149.png,64.7407,training
lowlight150.png,64.7407,training
lowlight151.png,64.7407,training
lowlight152.png,64.7407,test
lowlight153.png,64.7407,training
lowlight154.png,64.7407,training
lowlight155.png,64.7407,training
lowlight156.png,64.7407,training
lowlight157.png,64.7407,training
lowlight158.png,64.7407,test
lowlight159.png,64.7407,training
lowlight160.png,64.7407,training
lowlight161.png,64.7407,training
lowlight162.png,64.7407,validation
lowlight163.png,64.7407,training
lowlight164.png,64.7407,training
lowlight165.png,64.7407,training
lowlight166.png,64.7407,training
lowlight167.png,64.7407,training
lowlight168.png,64.7407,training
lowlight169.png,64.7407,training
lowlight170.png,64.7407,training
lowlight171.png,64.7407,training
lowlight172.png,64.7407,training
lowlight173.png,64.7407,training
lowlight174.png,64.7407,training
lowlight175.png,64.7407,training
lowlight176.png,64.7407,training
lowlight177.png,64.7407,training
lowlight178.png,64.7407,training
lowlight179.png,64.7407,training
lowlight180.png,64.7407,training
lowlight181.png,64.7407,training
lowlight182.png,64.7407,training
lowlight183.png,64.7407,test
lowlight184.png,64.7407,validation
lowlight185.png,64.7407,training
lowlight186.png,64.7407,training
lowlight187.png,64.7407,training
lowlight188.png,64.7407,training
lowlight189.png,64.7407,test
lowlight190.png,64.7407,training
lowlight191.png,64.7407,training
lowlight192.png,64.7407,test
lowlight193.png,64.7407,training
lowlight194.png,64.7407,training
lowlight195.png,64.7407,training
lowlight196.png,64.7407,training
lowlight197.png,64.7407,validation
lowlight198.png,64.7407,training
lowlight199.png,64.7407,training
lowlight200.png,64.7407,training
lowlight201.png,64.7407,training
lowlight202.png,64.7407,training
lowlight203.png,64.7407,training
lowlight204.png,64.7407,training
lowlight205.png,64.7407,training
lowlight206.png,64.7407,test
lowlight207.png,64.7407,test
lowlight208.png,64.7407,training
lowlight209.png,64.7407,training
lowlight210.png,64.7407,training
lowlight211.png,64.7407,test
lowlight212.png,64.7407,training
lowlight213.png,64.7407,validation
lowlight214.png,64.7407,training
lowlight215.png,64.7407,test
lowlight216.png,64.7407,validation
lowlight217.png,64.7407,training
lowlight218.png,64.7407,training
lowlight219.png,64.7407,training
lowlight220.png,64.7407,training
lowlight221.png,64.7407,training
lowlight222.png,64.7407,training
lowlight223.png,64.7407,training
lowlight224.png,64.7407,training
lowlight225.png,64.7407,training
lowlight226.png,64.7407,training
lowlight227.png,64.7407,training
lowlight228.png,64.7407,training
lowlight229.png,64.7407,training
lowlight230.png,64.7407,training
lowlight231.png,64.7407,training
lowlight232.png,64.7407,validation
lowlight233.png,64.7407,training
lowlight234.png,64.7407,validation
lowlight235.png,64.7407,validation
lowlight236.png,64.7407,validation
lowlight237.png,64.7407,validation
lowlight238.png,64.7407,training
lowlight239.png,64.7407,training
lowlight240.png,64.7407,training
lowlight241.png,64.7407,test
lowlight242.png,64.7407,training
lowlight243.png,64.7407,training
lowlight244.png,64.7407,test
lowlight245.png,64.7407,test
lowlight246.png,64.7407,training
lowlight247.png,64.7407,training
lowlight248.png,64.7407,training
lowlight249.png,64.7407,training
lowlight250.png,64.7407,test
lowlight251.png,64.7407,training
lowlight252.png,64.7407,training
lowlight253.png,64.7407,validation
lowlight254.png,64.7407,training
lowlight255.png,64.7407,validation
lowlight256.png,64.7407,training
lowlight257.png,64.7407,training
lowlight258.png,64.7407,test
lowlight259.png,64.7407,training
lowlight260.png,64.7407,training
lowlight261.png,64.7407,training
lowlight262.png,64.7407,training
lowlight263.png,64.7407,training
lowlight264.png,64.7407,training
lowlight265.png,64.7407,training
lowlight266.png,64.7407,training
lowlight267.png,64.7407,training
lowlight268.png,64.7407,training
lowlight269.png,64.7407,training
lowlight270.png,64.7407,training
lowlight271.png,64.7407,validation
lowlight272.png,64.7407,training
lowlight273.png,64.7407,training
lowlight274.png,64.7407,training
lowlight275.png,64.7407,training
lowlight276.png,64.7407,test
lowlight277.png,64.7407,training
lowlight278.png,64.7407,training
lowlight279.png,64.7407,training
lowlight280.png,64.7407,training
lowlight281.png,64.7407,training
lowlight282.png,64.7407,training
lowlight283.png,64.7407,training
lowlight284.png,64.7407,training
lowlight285.png,64.7407,training
lowlight286.png,64.7407,test
lowlight287.png,64.7407,training
lowlight288.png,64.7407,training
lowlight289.png,64.7407,training
lowlight290.png,64.7407,training
lowlight291.png,64.7407,training
lowlight292.png,64.7407,validation
lowlight293.png,64.7407,training
lowlight294.png,64.7407,training
lowlight295.png,64.7407,test
lowlight296.png,64.7407,training
lowlight297.png,64.7407,validation
lowlight298.png,64.7407,test
lowlight299.png,64.7407,test
lowlight300.png,64.7407,training
lowlight301.png,64.7407,training
lowlight302.png,64.7407,training
lowlight303.png,64.7407,training
lowlight304.png,64.7407,training
lowlight305.png,64.7407,training
lowlight306.png,64.7407,training
lowlight307.png,64.7407,training
lowlight308.png,64.7407,training
lowlight309.png,64.7407,training
lowlight310.png,64.7407,training
lowlight311.png,64.7407,training
lowlight312.png,64.7407,training
lowlight313.png,64.7407,training
lowlight314.png,64.7407,training
lowlight315.png,64.7407,training
lowlight316.png,64.7407,training
lowlight317.png,64.7407,training
lowlight318.png,64.7407,training
lowlight319.png,64.7407,training
lowlight320.png,64.7407,validation
lowlight321.png,64.7407,validation
lowlight322.png,64.7407,training
lowlight323.png,64.7407,training
lowlight324.png,64.7407,training
lowlight325.png,64.7407,training
lowlight326.png,64.7407,test
lowlight327.png,64.7407,training
lowlight328.png,64.7407,training
lowlight329.png,64.7407,training
lowlight330.png,64.7407,training
lowlight331.png,64.7407,training
lowlight332.png,64.7407,training
lowlight333.png,64.7407,training
lowlight334.png,64.7407,test
lowlight335.png,64.7407,training
lowlight336.png,64.7407,training
lowlight337.png,64.7407,training
lowlight338.png,64.7407,test
lowlight339.png,64.7407,training
lowlight340.png,64.7407,training
lowlight341.png,64.7407,training
lowlight342.png,64.7407,training
lowlight343.png,64.7407,test
lowlight344.png,64.7407,validation
lowlight345.png,64.7407,training
lowlight346.png,64.7407,training
lowlight347.png,64.7407,training
lowlight348.png,64.7407,training
lowlight349.png,64.7407,training
lowlight350.png,64.7407,training
lowlight351.png,64.7407,training
lowlight352.png,64.7407,training
lowlight353.png,64.7407,training
lowlight354.png,64.7407,training
lowlight355.png,64.7407,training
lowlight356.png,64.7407,test
lowlight357.png,64.7407,training
lowlight358.png,64.7407,validation
lowlight359.png,64.7407,training
lowlight360.png,64.7407,training
lowlight361.png,64.7407,training
lowlight362.png,64.7407,training
lowlight363.png,64.7407,training
lowlight364.png,64.7407,validation
lowlight365.png,64.7407,training
lowlight366.png,64.7407,training
lowlight367.png,64.7407,training
lowlight368.png,64.7407,training
lowlight369.png,64.7407,test
lowlight370.png,64.7407,validation
lowlight371.png,64.7407,training
lowlight372.png,64.7407,training
lowlight373.png,64.7407,validation
lowlight374.png,64.7407,training
lowlight375.png,64.7407,training
lowlight376.png,64.7407,training
lowlight377.png,64.7407,training
lowlight378.png,64.7407,training
lowlight379.png,64.7407,training
lowlight380.png,64.7407,training
lowlight381.png,64.7407,training
lowlight382.png,64.7407,training
lowlight383.png,64.7407,training
lowlight384.png,64.7407,training
lowlight385.png,64.7407,training
lowlight386.png,64.7407,training
lowlight387.png,64.7407,validation
lowlight388.png,64.7407,training
lowlight389.png,64.7407,training
lowlight390.png,64.7407,validation
lowlight391.png,64.7407,training
lowlight392.png,64.7407,test
lowlight393.png,64.7407,validation
lowlight394.png,64.7407,training
lowlight395.png,64.7407,training
lowlight396.png,64.7407,training
lowlight397.png,64.7407,training
lowlight398.png,64.7407,training
lowlight399.png,64.7407,test
lowlight400.png,64.7407,training
lowlight401.png,64.7407,training
lowlight402.png,64.7407,training
lowlight403.png,64.7407,training
lowlight404.png,64.7407,training
lowlight405.png,64.7407,training
lowlight406.png,64.7407,test
lowlight407.png,64.7407,validation
lowlight408.png,64.7407,training
lowlight409.png,64.7407,test
lowlight410.png,64.7407,training
lowlight411.png,64.7407,training
lowlight412.png,64.7407,training
lowlight413.png,64.7407,training
lowlight414.png,64.7407,training
lowlight415.png,64.7407,training
lowlight416.png,64.7407,training
lowlight417.png,64.7407,validation
lowlight418.png,64.7407,training
lowlight419.png,64.7407,training
lowlight420.png,64.7407,training
lowlight421.png,64.7407,training
lowlight422.png,64.7407,training
lowlight423.png,64.7407,training
lowlight424.png,64.7407,training
lowlight425.png,64.7407,training
lowlight426.png,64.7407,training
lowlight427.png,64.7407,training
lowlight428.png,64.7407,training
lowlight429.png,64.7407,training
lowlight430.png,64.7407,training
lowlight431.png,64.7407,test
lowlight432.png,64.7407,training
lowlight433.png,64.7407,training
lowlight434.png,64.7407,training
lowlight435.png,64.7407,training
lowlight436.png,64.7407,training
lowlight437.png,64.7407,training
lowlight438.png,64.7407,training
lowlight439.png,64.7407,test
lowlight440.png,64.7407,test
lowlight441.png,64.7407,training
lowlight442.png,64.7407,training
lowlight443.png,64.7407,validation
lowlight444.png,64.7407,training
lowlight445.png,64.7407,validation
lowlight446.png,64.7407,training
lowlight447.png,64.7407,test
lowlight448.png,64.7407,training
lowlight449.png,64.7407,training
lowlight450.png,64.7407,training
lowlight451.png,64.7407,training
lowlight452.png,64.7407,training
lowlight453.png,64.7407,validation
lowlight454.png,64.7407,training
lowlight455.png,64.7407,validation
lowlight456.png,64.7407,validation
lowlight457.png,64.7407,training
lowlight458.png,64.7407,validation
lowlight459.png,64.7407,training
lowlight460.png,64.7407,training
lowlight461.png,64.7407,training
lowlight462.png,64.7407,training
lowlight463.png,64.7407,training
lowlight464.png,64.7407,training
lowlight465.png,64.7407,training
lowlight466.png,64.7407,training
lowlight467.png,64.7407,training
lowlight468.png,64.7407,validation
lowlight469.png,64.7407,training
lowlight470.png,64.7407,training
lowlight471.png,64.7407,training
lowlight472.png,64.7407,training
lowlight473.png,64.7407,training
lowlight474.png,64.7407,training
lowlight475.png,64.7407,validation
lowlight476.png,64.7407,training
lowlight477.png,64.7407,training
lowlight478.png,64.7407,training
lowlight479.png,64.7407,training
lowlight480.png,64.7407,training
lowlight481.png,64.7407,training
lowlight482.png,64.7407,training
lowlight483.png,64.7407,test
lowlight484.png,64.7407,validation
lowlight485.png,64.7407,training
lowlight486.png,64.7407,validation
lowlight487.png,64.7407,validation
lowlight488.png,64.7407,training
lowlight489.png,64.7407,training
lowlight490.png,64.7407,training
lowlight491.png,64.7407,test
lowlight492.png,64.7407,validation
lowlight493.png,64.7407,training
lowlight494.png,64.7407,training
lowlight495.png,64.7407,test
lowlight496.png,64.7407,training
lowlight497.png,64.7407,training
lowlight498.png,64.7407,training
lowlight499.png,64.7407,test
lowlight500.png,64.7407,training
rain1.png,24.5916,validation
rain2.png,24.5916,training
rain3.png,24.5916,training
rain4.png,24.5916,training
rain5.png,24.5916,test
rain6.png,24.5916,training
rain7.png,24.5916,training
rain8.png,24.5916,training
rain9.png,24.5916,validation
rain10.png,24.5916,training
rain11.png,24.5916,training
rain12.png,24.5916,validation
rain13.png,24.5916,training
rain14.png,24.5916,training
rain15.png,24.5916,validation
rain16.png,24.5916,training
rain17.png,24.5916,training
rain18.png,24.5916,validation
rain19.png,24.5916,training
rain20.png,24.5916,training
rain21.png,24.5916,validation
rain22.png,24.5916,training
rain23.png,24.5916,test
rain24.png,24.5916,training
rain25.png,24.5916,training
rain26.png,24.5916,training
rain27.png,24.5916,training
rain28.png,24.5916,test
rain29.png,24.5916,training
rain30.png,24.5916,training
rain31.png,24.5916,training
rain32.png,24.5916,training
rain33.png,24.5916,validation
rain34.png,24.5916,training
rain35.png,24.5916,training
rain36.png,24.5916,training
rain37.png,24.5916,validation
rain38.png,24.5916,training
rain39.png,24.5916,training
rain40.png,24.5916,training
rain41.png,24.5916,training
rain42.png,24.5916,training
rain43.png,24.5916,training
rain44.png,24.5916,training
rain45.png,24.5916,validation
rain46.png,24.5916,training
rain47.png,24.5916,training
rain48.png,24.5916,validation
rain49.png,24.5916,validation
rain50.png,24.5916,training
rain51.png,24.5916,training
rain52.png,24.5916,training
rain53.png,24.5916,test
rain54.png,24.5916,training
rain55.png,24.5916,training
rain56.png,24.5916,training
rain57.png,24.5916,training
rain58.png,24.5916,training
rain59.png,24.5916,training
rain60.png,24.5916,training
rain61.png,24.5916,training
rain62.png,24.5916,training
rain63.png,24.5916,validation
rain64.png,24.5916,training
rain65.png,24.5916,test
rain66.png,24.5916,training
rain67.png,24.5916,training
rain68.png,24.5916,validation
rain69.png,24.5916,validation
rain70.png,24.5916,training
rain71.png,24.5916,training
rain72.png,24.5916,training
rain73.png,24.5916,training
rain74.png,24.5916,training
rain75.png,24.5916,training
rain76.png,24.5916,training
rain77.png,24.5916,training
rain78.png,24.5916,training
rain79.png,24.5916,training
rain80.png,24.5916,test
rain81.png,24.5916,training
rain82.png,24.5916,training
rain83.png,24.5916,training
rain84.png,24.5916,training
rain85.png,24.5916,training
rain86.png,24.5916,test
rain87.png,24.5916,training
rain88.png,24.5916,training
rain89.png,24.5916,training
rain90.png,24.5916,training
rain91.png,24.5916,training
rain92.png,24.5916,training
rain93.png,24.5916,training
rain94.png,24.5916,training
rain95.png,24.5916,training
rain96.png,24.5916,training
rain97.png,24.5916,training
rain98.png,24.5916,training
rain99.png,24.5916,training
rain100.png,24.5916,training
rain101.png,24.5916,training
rain102.png,24.5916,validation
rain103.png,24.5916,training
rain104.png,24.5916,training
rain105.png,24.5916,training
rain106.png,24.5916,training
rain107.png,24.5916,test
rain108.png,24.5916,training
rain109.png,24.5916,training
rain110.png,24.5916,training
rain111.png,24.5916,training
rain112.png,24.5916,training
rain113.png,24.5916,training
rain114.png,24.5916,training
rain115.png,24.5916,training
rain116.png,24.5916,training
rain117.png,24.5916,training
rain118.png,24.5916,training
rain119.png,24.5916,training
rain120.png,24.5916,training
rain121.png,24.5916,training
rain122.png,24.5916,training
rain123.png,24.5916,training
rain124.png,24.5916,training
rain125.png,24.5916,training
rain126.png,24.5916,validation
rain127.png,24.5916,training
rain128.png,24.5916,training
rain129.png,24.5916,test
rain130.png,24.5916,training
rain131.png,24.5916,training
rain132.png,24.5916,training
rain133.png,24.5916,training
rain134.png,24.5916,test
rain135.png,24.5916,training
rain136.png,24.5916,training
rain137.png,24.5916,training
rain138.png,24.5916,training
rain139.png,24.5916,training
rain140.png,24.5916,training
rain141.png,24.5916,training
rain142.png,24.5916,training
rain143.png,24.5916,training
rain144.png,24.5916,training
rain145.png,24.5916,training
rain146.png,24.5916,training
rain147.png,24.5916,training
rain148.png,24.5916,training
rain149.png,24.5916,training
rain150.png,24.5916,training
rain151.png,24.5916,training
rain152.png,24.5916,training
rain153.png,24.5916,training
rain154.png,24.5916,training
rain155.png,24.5916,training
rain156.png,24.5916,training
rain157.png,24.5916,test
rain158.png,24.5916,training
rain159.png,24.5916,training
rain160.png,24.5916,training
rain161.png,24.5916,training
rain162.png,24.5916,training
rain163.png,24.5916,validation
rain164.png,24.5916,training
rain165.png,24.5916,training
rain166.png,24.5916,validation
rain167.png,24.5916,training
rain168.png,24.5916,training
rain169.png,24.5916,training
rain170.png,24.5916,training
rain171.png,24.5916,validation
rain172.png,24.5916,training
rain173.png,24.5916,training
rain174.png,24.5916,training
rain175.png,24.5916,training
rain176.png,24.5916,training
rain177.png,24.5916,test
rain178.png,24.5916,training
rain179.png,24.5916,training
rain180.png,24.5916,training
rain181.png,24.5916,training
rain182.png,24.5916,training
rain183.png,24.5916,test
rain184.png,24.5916,training
rain185.png,24.5916,training
rain186.png,24.5916,validation
rain187.png,24.5916,training
rain188.png,24.5916,validation
rain189.png,24.5916,training
rain190.png,24.5916,training
rain191.png,24.5916,training
rain192.png,24.5916,validation
rain193.png,24.5916,training
rain194.png,24.5916,training
rain195.png,24.5916,test
rain196.png,24.5916,test
rain197.png,24.5916,training
rain198.png,24.5916,training
rain199.png,24.5916,training
rain200.png,24.5916,training
rain201.png,24.5916,training
rain202.png,24.5916,training
rain203.png,24.5916,training
rain204.png,24.5916,test
rain205.png,24.5916,training
rain206.png,24.5916,training
rain207.png,24.5916,training
rain208.png,24.5916,validation
rain209.png,24.5916,training
rain210.png,24.5916,training
rain211.png,24.5916,training
rain212.png,24.5916,training
rain213.png,24.5916,training
rain214.png,24.5916,training
rain215.png,24.5916,training
rain216.png,24.5916,training
rain217.png,24.5916,training
rain218.png,24.5916,training
rain219.png,24.5916,test
rain220.png,24.5916,training
rain221.png,24.5916,training
rain222.png,24.5916,validation
rain223.png,24.5916,training
rain224.png,24.5916,training
rain225.png,24.5916,training
rain226.png,24.5916,training
rain227.png,24.5916,training
rain228.png,24.5916,test
rain229.png,24.5916,training
rain230.png,24.5916,validation
rain231.png,24.5916,training
rain232.png,24.5916,training
rain233.png,24.5916,training
rain234.png,24.5916,training
rain235.png,24.5916,training
rain236.png,24.5916,training
rain237.png,24.5916,test
rain238.png,24.5916,training
rain239.png,24.5916,test
rain240.png,24.5916,training
rain241.png,24.5916,training
rain242.png,24.5916,training
rain243.png,24.5916,test
rain244.png,24.5916,training
rain245.png,24.5916,training
rain246.png,24.5916,training
rain247.png,24.5916,test
rain248.png,24.5916,training
rain249.png,24.5916,validation
rain250.png,24.5916,training
rain251.png,24.5916,training
rain252.png,24.5916,training
rain253.png,24.5916,training
rain254.png,24.5916,training
rain255.png,24.5916,training
rain256.png,24.5916,training
rain257.png,24.5916,training
rain258.png,24.5916,training
rain259.png,24.5916,test
rain260.png,24.5916,test
rain261.png,24.5916,training
rain262.png,24.5916,test
rain263.png,24.5916,training
rain264.png,24.5916,test
rain265.png,24.5916,training
rain266.png,24.5916,training
rain267.png,24.5916,training
rain268.png,24.5916,training
rain269.png,24.5916,training
rain270.png,24.5916,training
rain271.png,24.5916,training
rain272.png,24.5916,test
rain273.png,24.5916,training
rain274.png,24.5916,training
rain275.png,24.5916,training
rain276.png,24.5916,validation
rain277.png,24.5916,training
rain278.png,24.5916,training
rain279.png,24.5916,training
rain280.png,24.5916,test
rain281.png,24.5916,training
rain282.png,24.5916,training
rain283.png,24.5916,training
rain284.png,24.5916,training
rain285.png,24.5916,training
rain286.png,24.5916,training
rain287.png,24.5916,training
rain288.png,24.5916,training
rain289.png,24.5916,training
rain290.png,24.5916,training
rain291.png,24.5916,training
rain292.png,24.5916,training
rain293.png,24.5916,training
rain294.png,24.5916,training
rain295.png,24.5916,validation
rain296.png,24.5916,test
rain297.png,24.5916,test
rain298.png,24.5916,training
rain299.png,24.5916,training
rain300.png,24.5916,training
rain301.png,24.5916,training
rain302.png,24.5916,validation
rain303.png,24.5916,training
rain304.png,24.5916,training
rain305.png,24.5916,training
rain306.png,24.5916,training
rain307.png,24.5916,validation
rain308.png,24.5916,training
rain309.png,24.5916,training
rain310.png,24.5916,test
rain311.png,24.5916,training
rain312.png,24.5916,test
rain313.png,24.5916,training
rain314.png,24.5916,validation
rain315.png,24.5916,validation
rain316.png,24.5916,training
rain317.png,24.5916,training
rain318.png,24.5916,training
rain319.png,24.5916,training
rain320.png,24.5916,training
rain321.png,24.5916,training
rain322.png,24.5916,training
rain323.png,24.5916,validation
rain324.png,24.5916,training
rain325.png,24.5916,training
rain326.png,24.5916,training
rain327.png,24.5916,training
rain328.png,24.5916,training
rain329.png,24.5916,training
rain330.png,24.5916,training
rain331.png,24.5916,training
rain332.png,24.5916,training
rain333.png,24.5916,training
rain334.png,24.5916,training
rain335.png,24.5916,training
rain336.png,24.5916,training
rain337.png,24.5916,training
rain338.png,24.5916,test
rain339.png,24.5916,validation
rain340.png,24.5916,training
rain341.png,24.5916,training
rain342.png,24.5916,test
rain343.png,24.5916,validation
rain344.png,24.5916,training
rain345.png,24.5916,training
rain346.png,24.5916,training
rain347.png,24.5916,training
rain348.png,24.5916,training
rain349.png,24.5916,training
rain350.png,24.5916,training
rain351.png,24.5916,training
rain352.png,24.5916,training
rain353.png,24.5916,training
rain354.png,24.5916,training
rain355.png,24.5916,training
rain356.png,24.5916,training
rain357.png,24.5916,training
rain358.png,24.5916,training
rain359.png,24.5916,training
rain360.png,24.5916,training
rain361.png,24.5916,validation
rain362.png,24.5916,training
rain363.png,24.5916,training
rain364.png,24.5916,training
rain365.png,24.5916,training
rain366.png,24.5916,validation
rain367.png,24.5916,training
rain368.png,24.5916,training
rain369.png,24.5916,validation
rain370.png,24.5916,training
rain371.png,24.5916,training
rain372.png,24.5916,test
rain373.png,24.5916,training
rain374.png,24.5916,validation
rain375.png,24.5916,test
rain376.png,24.5916,training
rain377.png,24.5916,training
rain378.png,24.5916,training
rain379.png,24.5916,training
rain380.png,24.5916,training
rain381.png,24.5916,training
rain382.png,24.5916,training
rain383.png,24.5916,training
rain384.png,24.5916,training
rain385.png,24.5916,training
rain386.png,24.5916,training
rain387.png,24.5916,training
rain388.png,24.5916,training
rain389.png,24.5916,training
rain390.png,24.5916,training
rain391.png,24.5916,training
rain392.png,24.5916,training
rain393.png,24.5916,training
rain394.png,24.5916,training
rain395.png,24.5916,training
rain396.png,24.5916,training
rain397.png,24.5916,training
rain398.png,24.5916,validation
rain399.png,24.5916,training
rain400.png,24.5916,training
rain401.png,24.5916,training
rain402.png,24.5916,validation
rain403.png,24.5916,training
rain404.png,24.5916,test
rain405.png,24.5916,training
rain406.png,24.5916,test
rain407.png,24.5916,validation
rain408.png,24.5916,training
rain409.png,24.5916,training
rain410.png,24.5916,training
rain411.png,24.5916,training
rain412.png,24.5916,training
rain413.png,24.5916,test
rain414.png,24.5916,training
rain415.png,24.5916,training
rain416.png,24.5916,training
rain417.png,24.5916,training
rain418.png,24.5916,training
rain419.png,24.5916,training
rain420.png,24.5916,training
rain421.png,24.5916,training
rain422.png,24.5916,training
rain423.png,24.5916,test
rain424.png,24.5916,training
rain425.png,24.5916,training
rain426.png,24.5916,training
rain427.png,24.5916,training
rain428.png,24.5916,training
rain429.png,24.5916,training
rain430.png,24.5916,training
rain431.png,24.5916,validation
rain432.png,24.5916,training
rain433.png,24.5916,test
rain434.png,24.5916,training
rain435.png,24.5916,training
rain436.png,24.5916,validation
rain437.png,24.5916,training
rain438.png,24.5916,test
rain439.png,24.5916,test
rain440.png,24.5916,training
rain441.png,24.5916,training
rain442.png,24.5916,test
rain443.png,24.5916,training
rain444.png,24.5916,training
rain445.png,24.5916,validation
rain446.png,24.5916,training
rain447.png,24.5916,training
rain448.png,24.5916,training
rain449.png,24.5916,training
rain450.png,24.5916,training
rain451.png,24.5916,training
rain452.png,24.5916,test
rain453.png,24.5916,training
rain454.png,24.5916,training
rain455.png,24.5916,training
rain456.png,24.5916,training
rain457.png,24.5916,training
rain458.png,24.5916,validation
rain459.png,24.5916,training
rain460.png,24.5916,training
rain461.png,24.5916,test
rain462.png,24.5916,training
rain463.png,24.5916,training
rain464.png,24.5916,training
